trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2427,False,"{'a': 0.999, 'e': 0.08819417955320027}",20,10,17.65217593780886,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2428,False,"{'a': 0.999, 'e': 0.08810598537364708}",25,0,29.24670425995412,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
2429,False,"{'a': 0.999, 'e': 0.08801787938827343}",20,16,7.859543647885921,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2430,False,"{'a': 0.999, 'e': 0.08792986150888515}",30,16,14.188509339065082,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2431,False,"{'a': 0.999, 'e': 0.08784193164737628}",25,2,31.05299329747673,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2432,False,"{'a': 0.999, 'e': 0.0877540897157289}",30,14,14.963457155449285,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2433,False,"{'a': 0.999, 'e': 0.08766633562601317}",20,16,7.1231112973965125,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2434,False,"{'a': 0.999, 'e': 0.08757866929038716}",20,10,19.87039628153656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2435,False,"{'a': 0.999, 'e': 0.08749109062109676}",20,14,12.54528305779884,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2436,False,"{'a': 0.999, 'e': 0.08740359953047566}",25,11,15.78831818735409,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2437,False,"{'a': 0.999, 'e': 0.0873161959309452}",30,16,28.815121638118157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2438,False,"{'a': 0.999, 'e': 0.08722887973501425}",25,13,23.409153350184166,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2439,False,"{'a': 0.999, 'e': 0.08714165085527924}",25,11,-30.66396021793087,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
2440,False,"{'a': 0.999, 'e': 0.08705450920442395}",25,15,11.226165197188616,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2441,False,"{'a': 0.999, 'e': 0.08696745469521953}",20,-2,30.9392808407819,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",0
2442,False,"{'a': 0.999, 'e': 0.08688048724052432}",25,14,16.413632059162275,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2443,False,"{'a': 0.999, 'e': 0.08679360675328379}",20,15,-0.5662707417645199,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2444,False,"{'a': 0.999, 'e': 0.0867068131465305}",25,19,-8.090593707394016,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
2445,False,"{'a': 0.999, 'e': 0.08662010633338398}",25,11,24.32143987845909,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2446,False,"{'a': 0.999, 'e': 0.0865334862270506}",20,11,6.935296535578638,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2447,False,"{'a': 0.999, 'e': 0.08644695274082353}",30,23,10.110822047999791,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2448,False,"{'a': 0.999, 'e': 0.08636050578808271}",25,14,22.054560958186556,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2449,False,"{'a': 0.999, 'e': 0.08627414528229463}",25,9,19.64360101841755,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2450,False,"{'a': 0.999, 'e': 0.08618787113701233}",20,8,23.873547561558023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2451,False,"{'a': 0.999, 'e': 0.08610168326587532}",20,16,9.18260620208431,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2452,False,"{'a': 0.999, 'e': 0.08601558158260945}",30,20,5.769942924352733,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2453,False,"{'a': 0.999, 'e': 0.08592956600102684}",25,10,26.198591796546317,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2454,False,"{'a': 0.999, 'e': 0.08584363643502581}",20,-9,6.5764417173467375,"{0: 27, 1: 0, 2: 0, 3: 2, 4: 0}",0
2455,False,"{'a': 0.999, 'e': 0.08575779279859079}",20,16,8.011485917479735,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2456,False,"{'a': 0.999, 'e': 0.0856720350057922}",30,7,40.84716610979979,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2457,False,"{'a': 0.999, 'e': 0.08558636297078641}",25,8,19.865458327178068,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2458,False,"{'a': 0.999, 'e': 0.08550077660781562}",20,8,1.8584433543123795,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2459,False,"{'a': 0.999, 'e': 0.0854152758312078}",35,16,1.7180899509560967,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
2460,False,"{'a': 0.999, 'e': 0.0853298605553766}",20,10,16.77734152801891,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2461,False,"{'a': 0.999, 'e': 0.08524453069482121}",20,14,-5.035002985606472,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
2462,False,"{'a': 0.999, 'e': 0.0851592861641264}",25,14,7.965917960102403,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2463,False,"{'a': 0.999, 'e': 0.08507412687796227}",20,6,28.206713512391087,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2464,False,"{'a': 0.999, 'e': 0.0849890527510843}",30,7,45.249151105281115,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2465,False,"{'a': 0.999, 'e': 0.08490406369833323}",25,11,5.8324026272533,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2466,False,"{'a': 0.999, 'e': 0.08481915963463489}",25,15,6.496114551086835,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2467,False,"{'a': 0.999, 'e': 0.08473434047500025}",25,7,33.37348036916255,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2468,False,"{'a': 0.999, 'e': 0.08464960613452525}",30,16,28.977929831292816,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2469,False,"{'a': 0.999, 'e': 0.08456495652839073}",20,6,18.702301329971373,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2470,False,"{'a': 0.999, 'e': 0.08448039157186234}",20,14,-16.829922112079608,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
2471,False,"{'a': 0.999, 'e': 0.08439591118029048}",30,16,16.25952519522466,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2472,False,"{'a': 0.999, 'e': 0.08431151526911018}",30,16,5.365092673545297,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2473,False,"{'a': 0.999, 'e': 0.08422720375384107}",20,7,26.56762236475699,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2474,False,"{'a': 0.999, 'e': 0.08414297655008723}",20,10,19.681789051324312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2475,False,"{'a': 0.999, 'e': 0.08405883357353715}",25,15,10.10879578710606,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2476,False,"{'a': 0.999, 'e': 0.0839747747399636}",25,14,24.262534823255443,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2477,False,"{'a': 0.999, 'e': 0.08389079996522364}",25,8,22.374554393437066,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2478,False,"{'a': 0.999, 'e': 0.08380690916525842}",35,17,38.26364898179422,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2479,False,"{'a': 0.999, 'e': 0.08372310225609317}",20,9,21.614927517323753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2480,False,"{'a': 0.999, 'e': 0.08363937915383707}",20,3,22.171654537523928,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2481,False,"{'a': 0.999, 'e': 0.08355573977468324}",25,11,8.242733403517843,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
2482,False,"{'a': 0.999, 'e': 0.08347218403490855}",30,8,45.06803618300083,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2483,False,"{'a': 0.999, 'e': 0.08338871185087364}",35,21,14.345028829072266,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2484,False,"{'a': 0.999, 'e': 0.08330532313902277}",25,14,24.42370162587499,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2485,False,"{'a': 0.999, 'e': 0.08322201781588374}",25,13,17.94191364242178,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2486,False,"{'a': 0.999, 'e': 0.08313879579806786}",20,12,14.675330770304173,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2487,False,"{'a': 0.999, 'e': 0.08305565700226979}",20,8,-29.67468814132499,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
2488,False,"{'a': 0.999, 'e': 0.08297260134526752}",25,7,-21.629999706210597,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
2489,False,"{'a': 0.999, 'e': 0.08288962874392225}",20,16,5.286791042323419,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2490,False,"{'a': 0.999, 'e': 0.08280673911517833}",20,8,26.373718017777467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2491,False,"{'a': 0.999, 'e': 0.08272393237606315}",20,-14,61.63077144556116,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",0
2492,False,"{'a': 0.999, 'e': 0.0826412084436871}",20,11,12.049970309316592,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2493,False,"{'a': 0.999, 'e': 0.08255856723524341}",20,6,30.829702690572734,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2494,False,"{'a': 0.999, 'e': 0.08247600866800817}",25,15,18.993925157837516,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2495,False,"{'a': 0.999, 'e': 0.08239353265934016}",20,16,6.537269564249454,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2496,False,"{'a': 0.999, 'e': 0.08231113912668081}",20,6,27.63174389536414,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2497,False,"{'a': 0.999, 'e': 0.08222882798755413}",20,13,16.437052753732015,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2498,False,"{'a': 0.999, 'e': 0.08214659915956657}",30,15,28.950687668984475,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2499,False,"{'a': 0.999, 'e': 0.08206445256040701}",25,16,20.447453809143955,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2500,False,"{'a': 0.999, 'e': 0.0819823881078466}",20,16,7.319665428241205,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2501,False,"{'a': 0.999, 'e': 0.08190040571973875}",20,-7,28.148808803821517,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",0
2502,False,"{'a': 0.999, 'e': 0.08181850531401902}",30,22,12.308940789224165,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2503,False,"{'a': 0.999, 'e': 0.081736686808705}",25,15,18.273006487747445,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2504,False,"{'a': 0.999, 'e': 0.08165495012189629}",25,17,15.743684914066103,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2505,False,"{'a': 0.999, 'e': 0.08157329517177439}",20,10,18.05841379317154,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2506,False,"{'a': 0.999, 'e': 0.08149172187660263}",25,1,21.696490487706935,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
2507,False,"{'a': 0.999, 'e': 0.08141023015472602}",20,10,18.614195274434184,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2508,False,"{'a': 0.999, 'e': 0.08132881992457129}",20,10,12.711077123479093,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2509,False,"{'a': 0.999, 'e': 0.08124749110464673}",20,7,27.58472689367596,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2510,False,"{'a': 0.999, 'e': 0.08116624361354208}",20,-7,46.30976449720816,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",0
2511,False,"{'a': 0.999, 'e': 0.08108507736992854}",25,9,34.01638038876978,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2512,False,"{'a': 0.999, 'e': 0.0810039922925586}",20,2,37.808721167975115,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2513,False,"{'a': 0.999, 'e': 0.08092298830026605}",35,21,5.341371336361595,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2514,False,"{'a': 0.999, 'e': 0.08084206531196578}",20,12,17.511507397001886,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2515,False,"{'a': 0.999, 'e': 0.08076122324665382}",30,23,9.115739756354149,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2516,False,"{'a': 0.999, 'e': 0.08068046202340716}",20,10,6.500732858240081,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2517,False,"{'a': 0.999, 'e': 0.08059978156138375}",25,7,34.49540495046947,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2518,False,"{'a': 0.999, 'e': 0.08051918177982237}",20,3,-21.107019685853587,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2519,False,"{'a': 0.999, 'e': 0.08043866259804254}",25,15,21.96385939833019,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2520,False,"{'a': 0.999, 'e': 0.0803582239354445}",20,6,13.103734521749832,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2521,False,"{'a': 0.999, 'e': 0.08027786571150906}",20,3,38.13493082562333,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2522,False,"{'a': 0.999, 'e': 0.08019758784579754}",20,12,14.472839729957354,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2523,False,"{'a': 0.999, 'e': 0.08011739025795175}",20,11,17.98456157493759,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2524,False,"{'a': 0.999, 'e': 0.0800372728676938}",30,16,22.665469396442703,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2525,False,"{'a': 0.999, 'e': 0.0799572355948261}",25,8,39.090417992301255,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2526,False,"{'a': 0.999, 'e': 0.07987727835923128}",25,-2,40.45439466869498,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",0
2527,False,"{'a': 0.999, 'e': 0.07979740108087205}",25,17,17.998451529871396,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2528,False,"{'a': 0.999, 'e': 0.07971760367979118}",20,2,38.392089927727966,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2529,False,"{'a': 0.999, 'e': 0.07963788607611139}",30,16,29.234500756897656,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2530,False,"{'a': 0.999, 'e': 0.07955824819003528}",20,13,13.694073583727066,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2531,False,"{'a': 0.999, 'e': 0.07947868994184523}",30,11,36.296462056508275,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2532,False,"{'a': 0.999, 'e': 0.0793992112519034}",30,11,36.35279357610284,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2533,False,"{'a': 0.999, 'e': 0.07931981204065149}",35,10,39.64455755211157,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
2534,False,"{'a': 0.999, 'e': 0.07924049222861083}",25,8,30.63517707745028,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2535,False,"{'a': 0.999, 'e': 0.07916125173638222}",25,11,28.096484450319974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2536,False,"{'a': 0.999, 'e': 0.07908209048464585}",20,-1,34.623299565493014,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2537,False,"{'a': 0.999, 'e': 0.0790030083941612}",30,16,20.786370015878443,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2538,False,"{'a': 0.999, 'e': 0.07892400538576703}",20,16,7.764906897198747,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2539,False,"{'a': 0.999, 'e': 0.07884508138038127}",25,13,24.55964822651154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2540,False,"{'a': 0.999, 'e': 0.07876623629900088}",20,5,16.761105579554428,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2541,False,"{'a': 0.999, 'e': 0.0786874700627019}",25,17,-1.4200239743052578,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
2542,False,"{'a': 0.999, 'e': 0.07860878259263919}",25,8,24.542653353167655,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2543,False,"{'a': 0.999, 'e': 0.07853017381004655}",30,18,19.467592113341613,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2544,False,"{'a': 0.999, 'e': 0.0784516436362365}",20,12,17.161621632247964,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2545,False,"{'a': 0.999, 'e': 0.07837319199260026}",20,8,23.747878831237948,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2546,False,"{'a': 0.999, 'e': 0.07829481880060767}",20,14,11.163462987596882,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2547,False,"{'a': 0.999, 'e': 0.07821652398180706}",20,1,29.686892624415215,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2548,False,"{'a': 0.999, 'e': 0.07813830745782525}",20,-12,64.88110579475024,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0
2549,False,"{'a': 0.999, 'e': 0.07806016915036743}",25,18,14.10197380832252,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2550,False,"{'a': 0.999, 'e': 0.07798210898121706}",25,7,32.6311211641759,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2551,False,"{'a': 0.999, 'e': 0.07790412687223584}",30,16,25.197919915006583,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2552,False,"{'a': 0.999, 'e': 0.0778262227453636}",20,15,-11.85714639496516,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
2553,False,"{'a': 0.999, 'e': 0.07774839652261824}",20,7,12.415614438057336,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2554,False,"{'a': 0.999, 'e': 0.07767064812609561}",25,19,10.520415587360633,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2555,False,"{'a': 0.999, 'e': 0.07759297747796952}",20,10,16.342412933767655,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2556,False,"{'a': 0.999, 'e': 0.07751538450049156}",20,6,26.95080076957239,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2557,False,"{'a': 0.999, 'e': 0.07743786911599107}",25,11,-17.231060188346348,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
2558,False,"{'a': 0.999, 'e': 0.07736043124687507}",30,8,8.309057427314325,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
2559,False,"{'a': 0.999, 'e': 0.0772830708156282}",20,-2,20.118031958723222,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",0
2560,False,"{'a': 0.999, 'e': 0.07720578774481257}",25,13,26.087010824376133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2561,False,"{'a': 0.999, 'e': 0.07712858195706776}",20,9,25.347131833015627,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2562,False,"{'a': 0.999, 'e': 0.07705145337511068}",20,8,22.24034324357449,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2563,False,"{'a': 0.999, 'e': 0.07697440192173557}",30,15,29.520616843179035,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2564,False,"{'a': 0.999, 'e': 0.07689742751981385}",30,19,23.548871269962635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2565,False,"{'a': 0.999, 'e': 0.07682053009229403}",35,23,24.81534445653913,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2566,False,"{'a': 0.999, 'e': 0.07674370956220174}",20,8,22.561084613525534,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2567,False,"{'a': 0.999, 'e': 0.07666696585263953}",20,2,26.016043214924053,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2568,False,"{'a': 0.999, 'e': 0.0765902988867869}",30,20,21.492705248582,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2569,False,"{'a': 0.999, 'e': 0.0765137085879001}",20,10,21.15567329811733,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2570,False,"{'a': 0.999, 'e': 0.0764371948793122}",35,17,25.11251429451931,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2571,False,"{'a': 0.999, 'e': 0.07636075768443289}",20,8,24.656007119120932,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2572,False,"{'a': 0.999, 'e': 0.07628439692674846}",25,5,37.70799289105214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2573,False,"{'a': 0.999, 'e': 0.07620811252982171}",25,17,15.409221666565205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2574,False,"{'a': 0.999, 'e': 0.0761319044172919}",25,10,15.753129633641295,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2575,False,"{'a': 0.999, 'e': 0.0760557725128746}",25,14,17.648092489667075,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2576,False,"{'a': 0.999, 'e': 0.07597971674036172}",20,8,22.260905816810524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2577,False,"{'a': 0.999, 'e': 0.07590373702362137}",25,16,14.765657228856313,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2578,False,"{'a': 0.999, 'e': 0.07582783328659774}",20,8,20.348418985841715,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2579,False,"{'a': 0.999, 'e': 0.07575200545331114}",20,12,-36.04991991861024,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
2580,False,"{'a': 0.999, 'e': 0.07567625344785783}",30,18,22.624720532465915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2581,False,"{'a': 0.999, 'e': 0.07560057719440998}",30,18,22.786656594120704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2582,False,"{'a': 0.999, 'e': 0.07552497661721556}",25,3,26.23981328860754,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2583,False,"{'a': 0.999, 'e': 0.07544945164059835}",30,19,21.594248280025933,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2584,False,"{'a': 0.999, 'e': 0.07537400218895775}",25,12,25.399915805636336,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2585,False,"{'a': 0.999, 'e': 0.07529862818676879}",30,19,20.886240704053982,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2586,False,"{'a': 0.999, 'e': 0.07522332955858202}",25,8,32.452623513822296,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2587,False,"{'a': 0.999, 'e': 0.07514810622902345}",25,9,3.5424393672521823,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
2588,False,"{'a': 0.999, 'e': 0.07507295812279442}",20,15,11.414979037710808,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2589,False,"{'a': 0.999, 'e': 0.07499788516467162}",20,1,36.1173640121756,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2590,False,"{'a': 0.999, 'e': 0.07492288727950695}",20,14,12.325855845477202,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2591,False,"{'a': 0.999, 'e': 0.07484796439222745}",20,11,19.306874552916206,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2592,False,"{'a': 0.999, 'e': 0.07477311642783521}",30,21,16.3022676829932,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2593,False,"{'a': 0.999, 'e': 0.07469834331140739}",25,3,32.77105213794849,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2594,False,"{'a': 0.999, 'e': 0.07462364496809597}",25,4,23.65998965957556,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
2595,False,"{'a': 0.999, 'e': 0.07454902132312788}",20,11,18.774595450577163,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2596,False,"{'a': 0.999, 'e': 0.07447447230180475}",30,21,17.378270742983375,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2597,False,"{'a': 0.999, 'e': 0.07439999782950295}",25,17,-2.7539161982148412,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
2598,False,"{'a': 0.999, 'e': 0.07432559783167345}",20,5,32.46557399228594,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2599,False,"{'a': 0.999, 'e': 0.07425127223384177}",20,3,32.57206645609804,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2600,False,"{'a': 0.999, 'e': 0.07417702096160793}",20,7,14.215630382300144,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2601,False,"{'a': 0.999, 'e': 0.07410284394064631}",25,18,16.372325582149415,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2602,False,"{'a': 0.999, 'e': 0.07402874109670567}",25,11,27.793341562912346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2603,False,"{'a': 0.999, 'e': 0.07395471235560896}",25,12,25.342977481837146,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2604,False,"{'a': 0.999, 'e': 0.07388075764325336}",25,-1,46.01803744708737,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2605,False,"{'a': 0.999, 'e': 0.0738068768856101}",25,3,41.76325564974392,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2606,False,"{'a': 0.999, 'e': 0.07373307000872449}",25,15,20.32881688703423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2607,False,"{'a': 0.999, 'e': 0.07365933693871576}",20,12,16.230751404883023,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2608,False,"{'a': 0.999, 'e': 0.07358567760177705}",25,6,31.32823798108087,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2609,False,"{'a': 0.999, 'e': 0.07351209192417528}",25,8,20.227740024021394,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
